COMP_CODE,COMP_CONM,COMP_NAME,COMP_RAT,COMP_CLAS,COMP_CLAS1,COMP_CLAS2,OLD_PRIC,NEW_PRIC,COMP_PRIC,CURR_JUN06,COMP_DESC,COMP_PRNT,JUN06
GSM413S5,C&S,4P MCCB,125A,14KA,ABS204A,,7400.00,0.00,7400.00,7400.00,125A 14KA ABS204A,4P MCCB,0.00
GSM415H2,C&S,4P MCCB,15A,22KA,ABH104A,,5300.00,0.00,5300.00,5300.00,15A 22KA ABH104A,4P MCCB,0.00
GSM415H5,C&S,4P MCCB,15A,14KA,ABH54A,,2650.00,0.00,2650.00,2650.00,15A 14KA ABH54A,4P MCCB,0.00
GSM415L6,C&S,4P MCCB,16A,50KA,ABL54A,,14140.00,9000.00,13825.00,9000.00,16A 50KA FMU,4P MCCB,0.00
GSM415S1,C&S,4P MCCB,15A,10KA,ABS54A,,4000.00,3500.00,4000.00,3500.00,15A 10KA ABS54A,4P MCCB,0.00
GSM415S5,C&S,4P MCCB,15A,14KA,ABS104A,,2750.00,0.00,2750.00,2750.00,15A 14KA ABS104A,4P MCCB,0.00
GSM416H4,C&S,4P MCCB,150A,45KA,ABH204A,,11000.00,0.00,25110.00,11000.00,150A 45KA ABH204A,4P MCCB,0.00
GSM416L6,C&S,4P MCCB,160A,50KA,ABL204A,,22670.00,16500.00,25110.00,16500.00,160A 50KA FMU,4P MCCB,0.00
GSM416S5,C&S,4P MCCB,150A,14KA,ABS204A,,7400.00,0.00,7400.00,7400.00,150A 14KA ABS204A,4P MCCB,0.00
GSM417G3,C&S,4P MCCB,160A,35KA,GBN204,,8850.00,8750.00,8850.00,8750.00,160A 35KA GBN204-VARIABLE SETTING,4P MCCB,0.00
GSM417G5,C&S,4P MCCB,160A,50KA,GBH204,,22870.00,11750.00,25110.00,11750.00,160A 50KA ATU,4P MCCB,0.00
GSM417G9,C&S,4P MCCB,160A,85KA,GBL204,,19000.00,19000.00,46860.00,19000.00,160A 85KA GBL204-VARIABLE SETTING,4P MCCB,0.00
GSM418H4,C&S,4P MCCB,175A,45KA,ABH204A,,11000.00,0.00,29250.00,11000.00,175A 45KA ABH204A,4P MCCB,0.00
GSM418L6,C&S,4P MCCB,175A,50KA,ABL204A,,27540.00,16500.00,29250.00,16500.00,175A 50KA FMU,4P MCCB,0.00
GSM418S5,C&S,4P MCCB,175A,14KA,ABS204A,,7400.00,0.00,7400.00,7400.00,175A 14KA ABS204A,4P MCCB,0.00
GSM420H2,C&S,4P MCCB,20A,22KA,ABH104A,,5300.00,0.00,5300.00,5300.00,20A 22KA ABH104A,4P MCCB,0.00
GSM420H5,C&S,4P MCCB,20A,14KA,ABH54A,,2650.00,0.00,2650.00,2650.00,20A 14KA ABH54A,4P MCCB,0.00
GSM420L6,C&S,4P MCCB,20A,50KA,ABL54A,,14140.00,9000.00,13825.00,9000.00,20A 50KA FMU,4P MCCB,0.00
GSM420S1,C&S,4P MCCB,20A,10KA,ABS54A,,4000.00,3500.00,4000.00,3500.00,20A 10KA ABS54A,4P MCCB,0.00
GSM420S5,C&S,4P MCCB,20A,14KA,ABS104A,,2750.00,0.00,2750.00,2750.00,20A 14KA ABS104A,4P MCCB,0.00
GSM421G3,C&S,4P MCCB,200A,35KA,GBN204,,12500.00,9250.00,12500.00,9250.00,200A 35KA GBN204-VARIABLE SETTING,4P MCCB,0.00
GSM421G5,C&S,4P MCCB,200A,50KA,GBH204,,28350.00,14500.00,29250.00,14500.00,200A 50KA ATU,4P MCCB,0.00
GSM421G9,C&S,4P MCCB,200A,85KA,GBL204,,19000.00,19000.00,46860.00,19000.00,200A 85KA GBL204-VARIABLE SETTING,4P MCCB,0.00
GSM421H4,C&S,4P MCCB,200A,45KA,ABH204A,,11000.00,0.00,29250.00,11000.00,200A 45KA ABH204A,4P MCCB,0.00
GSM421L6,C&S,4P MCCB,200A,50KA,ABL204A,,27540.00,16500.00,29250.00,16500.00,200A 50KA FMU,4P MCCB,0.00
GSM421S5,C&S,4P MCCB,200A,14KA,ABS204A,,7400.00,0.00,7400.00,7400.00,200A 14KA ABS204A,4P MCCB,0.00
GSM423H4,C&S,4P MCCB,225A,45KA,ABH204A,,11000.00,0.00,33400.00,11000.00,225A 45KA ABH204A,4P MCCB,0.00
GSM423L6,C&S,4P MCCB,225A,50KA,ABL204A,,31090.00,17250.00,33400.00,17250.00,225A 50KA FMU,4P MCCB,0.00
GSM423S5,C&S,4P MCCB,225A,14KA,ABS204A,,7400.00,0.00,7400.00,7400.00,225A 14KA ABS204A,4P MCCB,0.00
GSM426G3,C&S,4P MCCB,250A,35KA,GBN204,,15000.00,9500.00,15000.00,9500.00,250A 35KA GBN204-VARIABLE SETTING,4P MCCB,0.00
GSM426G5,C&S,4P MCCB,250A,50KA,GBH204,,31600.00,17500.00,33400.00,17500.00,250A 50KA ATU,4P MCCB,0.00
GSM426G9,C&S,4P MCCB,250A,85KA,GBL204,,20000.00,20000.00,46860.00,20000.00,250A 85KA GBL204-VARIABLE SETTING,4P MCCB,0.00
GSM426H5,C&S,4P MCCB,250A,50KA,ABH404A,,31600.00,16500.00,33400.00,16500.00,250A 50KA ATU,4P MCCB,0.00
GSM426L6,C&S,4P MCCB,250A,50KA,ABL404A,,31090.00,0.00,33400.00,18500.00,250A 50KA FMU,4P MCCB,0.00
GSM426S3,C&S,4P MCCB,250A,35KA,ABS404A,,15250.00,15000.00,15250.00,15000.00,250A 35KA ABS404A,4P MCCB,0.00
GSM430H2,C&S,4P MCCB,30A,22KA,ABH104A,,5300.00,0.00,5300.00,5300.00,30A 22KA ABH104A,4P MCCB,0.00
GSM430H5,C&S,4P MCCB,30A,14KA,ABH54A,,2650.00,0.00,2650.00,2650.00,30A 14KA ABH54A,4P MCCB,0.00
GSM430L6,C&S,4P MCCB,32A,50KA,ABL54A,,14140.00,9000.00,13825.00,9000.00,32A 50KA FMU,4P MCCB,0.00
GSM430S1,C&S,4P MCCB,30A,10KA,ABS54A,,4000.00,0.00,4000.00,3150.00,30A 10KA ABS54A,4P MCCB,0.00
GSM430S5,C&S,4P MCCB,30A,14KA,ABS104A,,2750.00,0.00,2750.00,2750.00,30A 14KA ABS104A,4P MCCB,0.00
GSM431H5,C&S,4P MCCB,300A,65KA,ABH404A,,39370.00,16500.00,40960.00,16500.00,300A 65KA ATU,4P MCCB,0.00
GSM431L6,C&S,4P MCCB,300A,65KA,ABL404A,,38760.00,0.00,40910.00,18500.00,300A 65KA FMU,4P MCCB,0.00
GSM431S3,C&S,4P MCCB,300A,35KA,ABS404A,,15250.00,15000.00,15250.00,15000.00,300A 35KA ABS404A,4P MCCB,0.00
GSM436H5,C&S,4P MCCB,350A,65KA,ABH404A,,39370.00,18850.00,40960.00,18850.00,350A 65KA ATU,4P MCCB,0.00
GSM436L6,C&S,4P MCCB,350A,65KA,ABL404A,,38760.00,0.00,40910.00,19000.00,350A 65KA FMU,4P MCCB,0.00
GSM436S3,C&S,4P MCCB,350A,35KA,ABS404A,,17250.00,17250.00,17250.00,17250.00,350A 35KA ABS404A,4P MCCB,0.00
GSM440H2,C&S,4P MCCB,40A,22KA,ABH104A,,5300.00,0.00,5300.00,5300.00,40A 22KA ABH104A,4P MCCB,0.00
GSM440H5,C&S,4P MCCB,40A,14KA,ABH54A,,2650.00,0.00,2650.00,2650.00,40A 14KA ABH54A,4P MCCB,0.00
GSM440L6,C&S,4P MCCB,40A,50KA,ABL54A,,14140.00,9000.00,13825.00,9000.00,40A 50KA FMU,4P MCCB,0.00
GSM440S1,C&S,4P MCCB,40A,10KA,ABS54A,,4000.00,0.00,4000.00,3150.00,40A 10KA ABS54A,4P MCCB,0.00
GSM440S5,C&S,4P MCCB,40A,14KA,ABS104A,,2750.00,0.00,2750.00,2750.00,40A 14KA ABS104A,4P MCCB,0.00
GSM441H5,C&S,4P MCCB,400A,65KA,ABH404A,,39370.00,18850.00,40960.00,18850.00,400A 65KA ATU,4P MCCB,0.00
GSM441L6,C&S,4P MCCB,400A,65KA,ABL404A,,38760.00,0.00,40910.00,19000.00,400A 65KA FMU,4P MCCB,0.00
GSM441S3,C&S,4P MCCB,400A,35KA,ABS404A,,19000.00,17250.00,19000.00,17250.00,400A 35KA ABS404A,4P MCCB,0.00
GSM450H2,C&S,4P MCCB,50A,22KA,ABH104A,,5300.00,0.00,5300.00,5300.00,50A 22KA ABH104A,4P MCCB,0.00
GSM450H5,C&S,4P MCCB,50A,14KA,ABH54A,,2650.00,0.00,2650.00,2650.00,50A 14KA ABH54A,4P MCCB,0.00
GSM450L6,C&S,4P MCCB,50A,50KA,ABL54A,,14140.00,9000.00,13825.00,9000.00,50A 50KA FMU,4P MCCB,0.00
GSM450S1,C&S,4P MCCB,50A,10KA,ABS54A,,4000.00,0.00,4000.00,3150.00,50A 10KA ABS54A,4P MCCB,0.00
GSM450S5,C&S,4P MCCB,50A,14KA,ABS104A,,2750.00,0.00,2750.00,2750.00,50A 14KA ABS104A,4P MCCB,0.00
GSM451L6,C&S,4P MCCB,500A,65KA,ABL604A,,42000.00,0.00,43900.00,23500.00,500A 65KA FMU,4P MCCB,0.00
GSM451S5,C&S,4P MCCB,500A,65KA,ABS804A,,43630.00,21100.00,46040.00,21100.00,500A 65KA ATU,4P MCCB,0.00
GSM460H2,C&S,4P MCCB,60A,22KA,ABH104A,,5300.00,0.00,5300.00,5300.00,60A 22KA ABH104A,4P MCCB,0.00
GSM460L6,C&S,4P MCCB,63A,50KA,ABL104A,,14140.00,9350.00,13825.00,9350.00,63A 50KA FMU,4P MCCB,0.00
GSM460S1,C&S,4P MCCB,60A,10KA,ABS64A,,4000.00,0.00,4000.00,3150.00,60A 10KA ABS64A,4P MCCB,0.00
GSM460S5,C&S,4P MCCB,60A,14KA,ABS104A,,23500.00,0.00,23500.00,23500.00,60A 14KA ABS104A,4P MCCB,0.00
GSM461L6,C&S,4P MCCB,630A,65KA,ABL604A,,42000.00,0.00,43900.00,22500.00,630A 65KA FMU,4P MCCB,0.00
GSM461S5,C&S,4P MCCB,630A,65KA,ABS804A,,43630.00,21100.00,46040.00,21100.00,630A 65KA ATU,4P MCCB,0.00
GSM463G3,C&S,4P MCCB,63A,35KA,GBN104,,6250.00,6250.00,6250.00,6250.00,63A 35KA GBN104-VARIABLE SETTING,4P MCCB,0.00
GSM463G5,C&S,4P MCCB,63A,50KA,GBH104,,19520.00,8200.00,23090.00,8200.00,63A 50KA ATU,4P MCCB,0.00
GSM463G9,C&S,4P MCCB,63A,85KA,GBL104,,12000.00,11000.00,46860.00,11000.00,63A 85KA GBL104-VARIABLE SETTING,4P MCCB,0.00
GSM471L6,C&S,4P MCCB,700A,65KA,ABL804A,,66140.00,0.00,61480.00,35000.00,700A 65KA FMU,4P MCCB,0.00
GSM471S5,C&S,4P MCCB,700A,65KA,ABS804A,,67560.00,24600.00,66890.00,24600.00,700A 65KA ATU,4P MCCB,0.00
GSM475H2,C&S,4P MCCB,75A,22KA,ABH104A,,5300.00,0.00,5300.00,5300.00,75A 22KA ABH104A,4P MCCB,0.00
GSM475L6,C&S,4P MCCB,80A,50KA,ABL104A,,14140.00,9350.00,13925.00,9350.00,80A 50KA FMU,4P MCCB,0.00
GSM475S5,C&S,4P MCCB,75A,14KA,ABS104A,,2750.00,0.00,2750.00,2750.00,75A 14KA ABS104A,4P MCCB,0.00
GSM480G3,C&S,4P MCCB,80A,35KA,GBN104,,6250.00,6250.00,6250.00,6250.00,80A 35KA GBN104-VARIABLE SETTING,4P MCCB,0.00
GSM480G5,C&S,4P MCCB,80A,50KA,GBH104,,19520.00,8200.00,23090.00,8200.00,80A 50KA ATU,4P MCCB,0.00
GSM480G9,C&S,4P MCCB,80A,85KA,GBL104,,12000.00,11000.00,46860.00,11000.00,80A 85KA GBL104-VARIABLE SETTING,4P MCCB,0.00
GSM481L6,C&S,4P MCCB,800A,65KA,ABL804A,,66140.00,0.00,61480.00,35000.00,800A 65KA FMU,4P MCCB,0.00
GSM481S5,C&S,4P MCCB,800A,65KA,ABS804A,,67560.00,24600.00,66890.00,24600.00,800A 65KA ATU,4P MCCB,0.00
EEBC16OS,GE,BREAKER CONTROL SWITCH,16 WAY,ODS TYPE,STAYPUT NON LOCKING+EXT.FOR SPRING,RETURN+ EXT. FOR LOST MOTION DEVICE,4630.00,0.00,4630.00,4630.00,16 WAY ODS TYPE,BREAKER CONTROL SWITCH,0.00
EEBC20OS,GE,BREAKER CONTROL SWITCH,20 WAY,ODS TYPE,STAYPUT NON LOCKING+EXT.FOR SPRING,RETURN+ EXT. FOR LOST MOTION DEVICE,5220.00,0.00,5220.00,5220.00,16 WAY ODS TYPE,BREAKER CONTROL SWITCH,0.00
EEBC24OS,GE,BREAKER CONTROL SWITCH,24 WAY,ODS TYPE,STAYPUT NON LOCKING+EXT.FOR SPRING,RETURN+ EXT. FOR LOST MOTION DEVICE,5870.00,0.00,5870.00,5870.00,16 WAY ODS TYPE,BREAKER CONTROL SWITCH,0.00
MDMC0115,C&S,MCB,1A,"SP,AC,10KA, LEXIC",,,263.00,0.00,321.00,212.00,"SP,AC,10KA, LEXIC    1A",SP MCB,0.00
MDMC0215,C&S,MCB,2A,"SP,AC,10KA, LEXIC",,,263.00,0.00,321.00,212.00,"SP,AC,10KA, LEXIC    2A",SP MCB,0.00
MDMC0315,C&S,MCB,3A,"SP,AC,10KA, LEXIC",,,263.00,0.00,321.00,212.00,"SP,AC,10KA, LEXIC    3A",SP MCB,0.00
MDMC0415,C&S,MCB,4A,"SP,AC,10KA, LEXIC",,,263.00,0.00,321.00,212.00,"SP,AC,10KA, LEXIC    4A",SP MCB,0.00
MDMC0615,C&S,MCB,6A,"SP,AC,10KA, LEXIC",,,173.00,0.00,197.00,148.00,"SP,AC,10KA, LEXIC    6A",SP MCB,0.00
MDMC1015,C&S,MCB,10A,"SP,AC,10KA, LEXIC",,,173.00,0.00,197.00,148.00,"SP,AC,10KA, LEXIC   10A",SP MCB,0.00
MDMC1615,C&S,MCB,16A,"SP,AC,10KA, LEXIC",,,173.00,0.00,197.00,148.00,"SP,AC,10KA, LEXIC   16A",SP MCB,0.00
MDMC1P15,C&S,MCB,1.6A,"SP,AC,10KA, LEXIC",,,173.00,0.00,197.00,212.00,"SP,AC,10KA, LEXIC  1.6A",SP MCB,0.00
MDMC2015,C&S,MCB,20A,"SP,AC,10KA, LEXIC",,,173.00,0.00,197.00,148.00,"SP,AC,10KA, LEXIC   20A",SP MCB,0.00
MDMC2515,C&S,MCB,25A,"SP,AC,10KA, LEXIC",,,173.00,0.00,197.00,148.00,"SP,AC,10KA, LEXIC   25A",SP MCB,0.00
MDMC3215,C&S,MCB,32A,"SP,AC,10KA, LEXIC",,,173.00,0.00,197.00,148.00,"SP,AC,10KA, LEXIC   32A",SP MCB,0.00
MDMC4015,C&S,MCB,40A,"SP,AC,10KA, LEXIC",,,362.00,0.00,447.00,296.00,"SP,AC,10KA, LEXIC   40A",SP MCB,0.00
MDMC5015,C&S,MCB,50A,"SP,AC,10KA, LEXIC",,,431.00,0.00,480.00,296.00,"SP,AC,10KA, LEXIC   50A",SP MCB,0.00
MDMC6315,C&S,MCB,63A,"SP,AC,10KA, LEXIC",,,431.00,0.00,480.00,296.00,"SP,AC,10KA, LEXIC   63A",SP MCB,0.00
MDMCP515,C&S,MCB,0.5A,"SP,AC,10KA, LEXIC",,,263.00,0.00,321.00,212.00,"SP,AC,10KA, LEXIC  0.5A",SP MCB,0.00
MDMC0116,C&S,MCB,1A,"SPN,AC,10KA, LEXIC",,,578.00,0.00,852.00,575.00,"SPN,AC,10KA, LEXIC    1A",SPN MCB,0.00
MDMC0216,C&S,MCB,2A,"SPN,AC,10KA, LEXIC",,,578.00,0.00,852.00,575.00,"SPN,AC,10KA, LEXIC    2A",SPN MCB,0.00
MDMC0316,C&S,MCB,3A,"SPN,AC,10KA, LEXIC",,,578.00,0.00,852.00,575.00,"SPN,AC,10KA, LEXIC    3A",SPN MCB,0.00
MDMC0416,C&S,MCB,4A,"SPN,AC,10KA, LEXIC",,,578.00,0.00,852.00,575.00,"SPN,AC,10KA, LEXIC    4A",SPN MCB,0.00
MDMC0616,C&S,MCB,6A,"SPN,AC,10KA, LEXIC",,,520.00,0.00,852.00,420.00,"SPN,AC,10KA, LEXIC    6A",SPN MCB,0.00
MDMC1016,C&S,MCB,10A,"SPN,AC,10KA, LEXIC",,,520.00,0.00,852.00,420.00,"SPN,AC,10KA, LEXIC   10A",SPN MCB,0.00
MDMC1616,C&S,MCB,16A,"SPN,AC,10KA, LEXIC",,,520.00,0.00,852.00,420.00,"SPN,AC,10KA, LEXIC   16A",SPN MCB,0.00
MDMC1P16,C&S,MCB,1.6A,"SPN,AC,10KA, LEXIC",,,520.00,0.00,852.00,575.00,"SPN,AC,10KA, LEXIC  1.6A",SPN MCB,0.00
MDMC2016,C&S,MCB,20A,"SPN,AC,10KA, LEXIC",,,520.00,0.00,852.00,420.00,"SPN,AC,10KA, LEXIC   20A",SPN MCB,0.00
MDMC2516,C&S,MCB,25A,"SPN,AC,10KA, LEXIC",,,520.00,0.00,852.00,420.00,"SPN,AC,10KA, LEXIC   25A",SPN MCB,0.00
MDMC3216,C&S,MCB,32A,"SPN,AC,10KA, LEXIC",,,520.00,0.00,852.00,420.00,"SPN,AC,10KA, LEXIC   32A",SPN MCB,0.00
MDMC4016,C&S,MCB,40A,"SPN,AC,10KA, LEXIC",,,714.00,0.00,873.00,672.00,"SPN,AC,10KA, LEXIC   40A",SPN MCB,0.00
MDMC5016,C&S,MCB,50A,"SPN,AC,10KA, LEXIC",,,824.00,0.00,986.00,672.00,"SPN,AC,10KA, LEXIC   50A",SPN MCB,0.00
MDMC6316,C&S,MCB,63A,"SPN,AC,10KA, LEXIC",,,824.00,0.00,986.00,672.00,"SPN,AC,10KA, LEXIC   63A",SPN MCB,0.00
MDMCP516,C&S,MCB,0.5A,"SPN,AC,10KA, LEXIC",,,578.00,0.00,852.00,672.00,"SPN,AC,10KA, LEXIC  0.5A",SPN MCB,0.00
MDMC0117,C&S,MCB,1A,"DP,AC,10KA,LEXIC",,,686.00,0.00,898.00,575.00,"DP,AC,10KA,LEXIC    1A",DP MCB,0.00
MDMC0217,C&S,MCB,2A,"DP,AC,10KA,LEXIC",,,686.00,0.00,898.00,575.00,"DP,AC,10KA,LEXIC    2A",DP MCB,0.00
MDMC0317,C&S,MCB,3A,"DP,AC,10KA,LEXIC",,,686.00,0.00,898.00,575.00,"DP,AC,10KA,LEXIC    3A",DP MCB,0.00
MDMC0417,C&S,MCB,4A,"DP,AC,10KA,LEXIC",,,686.00,0.00,898.00,575.00,"DP,AC,10KA,LEXIC    4A",DP MCB,0.00
MDMC0617,C&S,MCB,6A,"DP,AC,10KA,LEXIC",,,546.00,0.00,650.00,575.00,"DP,AC,10KA,LEXIC    6A",DP MCB,0.00
MDMC1017,C&S,MCB,10A,"DP,AC,10KA,LEXIC",,,546.00,0.00,650.00,420.00,"DP,AC,10KA,LEXIC   10A",DP MCB,0.00
MDMC1617,C&S,MCB,16A,"DP,AC,10KA,LEXIC",,,546.00,0.00,650.00,420.00,"DP,AC,10KA,LEXIC   16A",DP MCB,0.00
MDMC1P17,C&S,MCB,1.6A,"DP,AC,10KA,LEXIC",,,546.00,0.00,650.00,575.00,"DP,AC,10KA,LEXIC  1.6A",DP MCB,0.00
MDMC2017,C&S,MCB,20A,"DP,AC,10KA,LEXIC",,,546.00,0.00,650.00,420.00,"DP,AC,10KA,LEXIC   20A",DP MCB,0.00
MDMC2517,C&S,MCB,25A,"DP,AC,10KA,LEXIC",,,546.00,0.00,650.00,420.00,"DP,AC,10KA,LEXIC   25A",DP MCB,0.00
MDMC3217,C&S,MCB,32A,"DP,AC,10KA,LEXIC",,,546.00,0.00,650.00,420.00,"DP,AC,10KA,LEXIC   32A",DP MCB,0.00
MDMC4017,C&S,MCB,40A,"DP,AC,10KA,LEXIC",,,781.00,0.00,967.00,672.00,"DP,AC,10KA,LEXIC   40A",DP MCB,0.00
MDMC5017,C&S,MCB,50A,"DP,AC,10KA,LEXIC",,,896.00,0.00,1096.00,672.00,"DP,AC,10KA,LEXIC   50A",DP MCB,0.00
MDMC6317,C&S,MCB,63A,"DP,AC,10KA,LEXIC",,,896.00,0.00,1096.00,672.00,"DP,AC,10KA,LEXIC   63A",DP MCB,0.00
MDMCP517,C&S,MCB,0.5A,"DP,AC,10KA,LEXIC",,,686.00,0.00,898.00,575.00,"DP,AC,10KA,LEXIC  0.5A",DP MCB,0.00
MDMC0118,C&S,MCB,1A,"TP,AC,10KA,LEXIC",,,929.00,0.00,1237.00,876.00,"TP,AC,10KA,LEXIC    1A",TP MCB,0.00
MDMC0218,C&S,MCB,2A,"TP,AC,10KA,LEXIC",,,929.00,0.00,1237.00,876.00,"TP,AC,10KA,LEXIC    2A",TP MCB,0.00
MDMC0318,C&S,MCB,3A,"TP,AC,10KA,LEXIC",,,929.00,0.00,1237.00,876.00,"TP,AC,10KA,LEXIC    3A",TP MCB,0.00
MDMC0418,C&S,MCB,4A,"TP,AC,10KA,LEXIC",,,929.00,0.00,1237.00,876.00,"TP,AC,10KA,LEXIC    4A",TP MCB,0.00
MDMC0618,C&S,MCB,6A,"TP,AC,10KA,LEXIC",,,832.00,0.00,1027.00,674.00,"TP,AC,10KA,LEXIC    6A",TP MCB,0.00
MDMC1018,C&S,MCB,10A,"TP,AC,10KA,LEXIC",,,832.00,0.00,1027.00,674.00,"TP,AC,10KA,LEXIC   10A",TP MCB,0.00
MDMC1618,C&S,MCB,16A,"TP,AC,10KA,LEXIC",,,832.00,0.00,1027.00,674.00,"TP,AC,10KA,LEXIC   16A",TP MCB,0.00
MDMC1P18,C&S,MCB,1.6A,"TP,AC,10KA,LEXIC",,,832.00,0.00,1027.00,876.00,"TP,AC,10KA,LEXIC  1.6A",TP MCB,0.00
MDMC2018,C&S,MCB,20A,"TP,AC,10KA,LEXIC",,,832.00,0.00,1027.00,674.00,"TP,AC,10KA,LEXIC   20A",TP MCB,0.00
MDMC2518,C&S,MCB,25A,"TP,AC,10KA,LEXIC",,,832.00,0.00,1027.00,674.00,"TP,AC,10KA,LEXIC   25A",TP MCB,0.00
MDMC3218,C&S,MCB,32A,"TP,AC,10KA,LEXIC",,,832.00,0.00,1027.00,674.00,"TP,AC,10KA,LEXIC   32A",TP MCB,0.00
MDMC4018,C&S,MCB,40A,"TP,AC,10KA,LEXIC",,,1185.00,0.00,1492.00,1034.00,"TP,AC,10KA,LEXIC   40A",TP MCB,0.00
MDMC5018,C&S,MCB,50A,"TP,AC,10KA,LEXIC",,,1314.00,0.00,1587.00,1034.00,"TP,AC,10KA,LEXIC   50A",TP MCB,0.00
MDMC6318,C&S,MCB,63A,"TP,AC,10KA,LEXIC",,,1314.00,0.00,1587.00,1034.00,"TP,AC,10KA,LEXIC   63A",TP MCB,0.00
MDMCP518,C&S,MCB,0.5A,"TP,AC,10KA,LEXIC",,,929.00,0.00,1237.00,876.00,"TP,AC,10KA,LEXIC  0.5A",TP MCB,0.00
MDMC0119,C&S,MCB,1A,"TPN,AC,10KA,LEXIC",,,1251.00,0.00,1597.00,1114.00,"TPN,AC,10KA,LEXIC    1A",TPN MCB,0.00
MDMC0219,C&S,MCB,2A,"TPN,AC,10KA,LEXIC",,,1251.00,0.00,1597.00,1114.00,"TPN,AC,10KA,LEXIC    2A",TPN MCB,0.00
MDMC0319,C&S,MCB,3A,"TPN,AC,10KA,LEXIC",,,1251.00,0.00,1597.00,1114.00,"TPN,AC,10KA,LEXIC    3A",TPN MCB,0.00
MDMC0419,C&S,MCB,4A,"TPN,AC,10KA,LEXIC",,,1251.00,0.00,1597.00,1114.00,"TPN,AC,10KA,LEXIC    4A",TPN MCB,0.00
MDMC0619,C&S,MCB,6A,"TPN,AC,10KA,LEXIC",,,1082.00,0.00,1301.00,894.00,"TPN,AC,10KA,LEXIC    6A",TPN MCB,0.00
MDMC1019,C&S,MCB,10A,"TPN,AC,10KA,LEXIC",,,1082.00,0.00,1301.00,894.00,"TPN,AC,10KA,LEXIC   10A",TPN MCB,0.00
MDMC1619,C&S,MCB,16A,"TPN,AC,10KA,LEXIC",,,1082.00,0.00,1301.00,894.00,"TPN,AC,10KA,LEXIC   16A",TPN MCB,0.00
MDMC1P19,C&S,MCB,1.6A,"TPN,AC,10KA,LEXIC",,,1082.00,0.00,1301.00,1114.00,"TPN,AC,10KA,LEXIC  1.6A",TPN MCB,0.00
MDMC2019,C&S,MCB,20A,"TPN,AC,10KA,LEXIC",,,1082.00,0.00,1301.00,1114.00,"TPN,AC,10KA,LEXIC   20A",TPN MCB,0.00
MDMC2519,C&S,MCB,25A,"TPN,AC,10KA,LEXIC",,,1082.00,0.00,1301.00,1114.00,"TPN,AC,10KA,LEXIC   25A",TPN MCB,0.00
MDMC3219,C&S,MCB,32A,"TPN,AC,10KA,LEXIC",,,1082.00,0.00,1301.00,1114.00,"TPN,AC,10KA,LEXIC   32A",TPN MCB,0.00
MDMC4019,C&S,MCB,40A,"TPN,AC,10KA,LEXIC",,,1483.00,0.00,1742.00,1330.00,"TPN,AC,10KA,LEXIC   40A",TPN MCB,0.00
MDMC5019,C&S,MCB,50A,"TPN,AC,10KA,LEXIC",,,1632.00,0.00,1876.00,1330.00,"TPN,AC,10KA,LEXIC   50A",TPN MCB,0.00
MDMC6319,C&S,MCB,63A,"TPN,AC,10KA,LEXIC",,,1632.00,0.00,1876.00,1330.00,"TPN,AC,10KA,LEXIC   63A",TPN MCB,0.00
MDMCP519,C&S,MCB,0.5A,"TPN,AC,10KA,LEXIC",,,1251.00,0.00,1597.00,1114.00,"TPN,AC,10KA,LEXIC  0.5A",TPN MCB,0.00
MDMC0120,C&S,MCB,1A,"4P,AC,10KA,LEXIC",,,1378.00,0.00,1702.00,1114.00,"4P,AC,10KA,LEXIC    1A",4P MCB,0.00
MDMC0220,C&S,MCB,2A,"4P,AC,10KA,LEXIC",,,1378.00,0.00,1702.00,1114.00,"4P,AC,10KA,LEXIC    2A",4P MCB,0.00
MDMC0320,C&S,MCB,3A,"4P,AC,10KA,LEXIC",,,1378.00,0.00,1702.00,1114.00,"4P,AC,10KA,LEXIC    3A",4P MCB,0.00
MDMC0420,C&S,MCB,4A,"4P,AC,10KA,LEXIC",,,1378.00,0.00,1702.00,1114.00,"4P,AC,10KA,LEXIC    4A",4P MCB,0.00
MDMC0620,C&S,MCB,6A,"4P,AC,10KA,LEXIC",,,1191.00,0.00,1446.00,894.00,"4P,AC,10KA,LEXIC    6A",4P MCB,0.00
MDMC1020,C&S,MCB,10A,"4P,AC,10KA,LEXIC",,,1191.00,0.00,1446.00,894.00,"4P,AC,10KA,LEXIC   10A",4P MCB,0.00
MDMC1620,C&S,MCB,16A,"4P,AC,10KA,LEXIC",,,1191.00,0.00,1446.00,894.00,"4P,AC,10KA,LEXIC   16A",4P MCB,0.00
MDMC1P20,C&S,MCB,1.6A,"4P,AC,10KA,LEXIC",,,1191.00,0.00,1446.00,1114.00,"4P,AC,10KA,LEXIC  1.6A",4P MCB,0.00
MDMC2020,C&S,MCB,20A,"4P,AC,10KA,LEXIC",,,1191.00,0.00,1446.00,894.00,"4P,AC,10KA,LEXIC   20A",4P MCB,0.00
MDMC2520,C&S,MCB,25A,"4P,AC,10KA,LEXIC",,,1191.00,0.00,1446.00,894.00,"4P,AC,10KA,LEXIC   25A",4P MCB,0.00
MDMC3220,C&S,MCB,32A,"4P,AC,10KA,LEXIC",,,1191.00,0.00,1446.00,894.00,"4P,AC,10KA,LEXIC   32A",4P MCB,0.00
MDMC4020,C&S,MCB,40A,"4P,AC,10KA,LEXIC",,,1597.00,0.00,1935.00,1330.00,"4P,AC,10KA,LEXIC   40A",4P MCB,0.00
